eventID	occurrenceID	catalogNumber	institutionCode	scientificName	identificationQualifier	identificationRemarks	taxonRank	scientificNameID	kingdom	phylum	class	order	family	genus	specificEpithet	basisOfRecord	occurrenceRemarks	occurrenceStatus	type	preparations
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MACPYR014	MACPYR014	ULiege	Macrocystis pyrifera			species	urn:lsid:marinespecies.org:taxname:232231	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	pyrifera	MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MACPYR015	MACPYR015	ULiege	Macrocystis pyrifera			species	urn:lsid:marinespecies.org:taxname:232231	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	pyrifera	MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MACPYR016	MACPYR016	ULiege	Macrocystis pyrifera			species	urn:lsid:marinespecies.org:taxname:232231	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	pyrifera	MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MACPYR017	MACPYR017	ULiege	Macrocystis pyrifera			species	urn:lsid:marinespecies.org:taxname:232231	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	pyrifera	MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MACPYR018	MACPYR018	ULiege	Macrocystis pyrifera			species	urn:lsid:marinespecies.org:taxname:232231	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	pyrifera	MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MACPYR019	MACPYR019	ULiege	Macrocystis pyrifera			species	urn:lsid:marinespecies.org:taxname:232231	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	pyrifera	MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MACPYR020	MACPYR020	ULiege	Macrocystis pyrifera			species	urn:lsid:marinespecies.org:taxname:232231	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	pyrifera	MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_MYTEDU01	MYTEDU01	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_MYTEDU02	MYTEDU02	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_MYTEDU03	MYTEDU03	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_MYTEDU04	MYTEDU04	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_MYTEDU05	MYTEDU05	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_MYTEDU06	MYTEDU06	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_MYTEDU07	MYTEDU07	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_MYTEDU08	MYTEDU08	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_MYTEDU09	MYTEDU09	ULiege	Mytilus platensis			species	urn:lsid:marinespecies.org:taxname:506158	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	platensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL009	PATEL009	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL010	PATEL010	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL012	PATEL012	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL014	PATEL014	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL015	PATEL015	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL016	PATEL016	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL018	PATEL018	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL020	PATEL020	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL023	PATEL023	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL024	PATEL024	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_PATEL030	PATEL030	ULiege	Nacella edgari			species	urn:lsid:marinespecies.org:taxname:870959	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	edgari	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NACKER01	NACKER01	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NACKER02	NACKER02	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NACKER04	NACKER04	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NACKER05	NACKER05	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NACKER09	NACKER09	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_NACKER15	NACKER15	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_NACKER18	NACKER18	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_NACKER21	NACKER21	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_NACKER22	NACKER22	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_NACKER24	NACKER24	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_NACKER25	NACKER25	ULiege	Nacella kerguelenensis			species	urn:lsid:marinespecies.org:taxname:197297	Animalia	Mollusca	Gastropoda		Nacellidae	Nacella	kerguelenensis	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER003	NEAKER003	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER004	NEAKER004	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER005	NEAKER005	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER006	NEAKER006	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER007	NEAKER007	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER010	NEAKER010	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER012	NEAKER012	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER013	NEAKER013	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_NEAKER014	NEAKER014	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_NEAKER020	NEAKER020	ULiege	Neanthes	cf. kerguelenensis		genus	urn:lsid:marinespecies.org:taxname:129378	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes		MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_BUC001	BUC001	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_BUC002	BUC002	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_BUC004	BUC004	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_BUC006	BUC006	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_BUC008	BUC008	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_BUC013	BUC013	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_BUC014	BUC014	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_BUC016	BUC016	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_BUC018	BUC018	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_BUC019	BUC019	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_BUC022	BUC022	ULiege	Neobuccinum eatoni			species	urn:lsid:marinespecies.org:taxname:197303	Animalia	Mollusca	Gastropoda	Neogastropoda	Prosiphonidae	Neobuccinum	eatoni	MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_SPON002	SPON002	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_SPON005	SPON005	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_SPON006	SPON006	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_SPON007	SPON007	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_SPON008	SPON008	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_SPON009	SPON009	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_SPON010	SPON010	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_SPON012	SPON012	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_SPON013	SPON013	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_SPON015	SPON015	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_SPON016	SPON016	ULiege	Porifera		Probably a Demonspongia	phylum	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-22	Proteker5_Scuba_2016-11-22_Isotopes_ASTER063	ASTER063	ULiege	Pteraster			genus	urn:lsid:marinespecies.org:taxname:123335	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_ASTER086	ASTER086	ULiege	Pteraster			genus	urn:lsid:marinespecies.org:taxname:123335	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_ASTER109	ASTER109	ULiege	Pteraster			genus	urn:lsid:marinespecies.org:taxname:123335	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_ASTER110	ASTER110	ULiege	Pteraster			genus	urn:lsid:marinespecies.org:taxname:123335	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_ASTER111	ASTER111	ULiege	Pteraster			genus	urn:lsid:marinespecies.org:taxname:123335	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_ASTER112	ASTER112	ULiege	Pteraster			genus	urn:lsid:marinespecies.org:taxname:123335	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA001	DESMA001	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA002	DESMA002	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA003	DESMA003	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA004	DESMA004	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA005	DESMA005	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA006	DESMA006	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA007	DESMA007	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA008	DESMA008	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA009	DESMA009	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DESMA010	DESMA010	ULiege	Rhodophyta		Possibly Callophyllis sp. or Ptilonia sp.	phylum	urn:lsid:marinespecies.org:taxname:852	Plantae	Rhodophyta						MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_POLSES05	POLSES05	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_POLSES09	POLSES09	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_POLSES11	POLSES11	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_POLSES13	POLSES13	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_POLSES16	POLSES16	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_POLSES19	POLSES19	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
